Shipment Date,Str Nbr,Supplier,Weight,Carrier,Carrier X Cost,Carrier Y Cost
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,B,24004.0,X,1200.0,
2015-03-23,2,B,24004.0,Y,,1440.24
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,2,A,14309.0,X,1640.0,
2015-03-23,2,A,14309.0,Y,,1001.6300000000001
2015-03-23,1,A,15196.0,X,2540.0,
2015-03-23,1,A,15196.0,Y,,1823.52
2015-03-23,1,B,19281.0,X,1200.0,
2015-03-23,1,B,19281.0,Y,,1349.67
2015-03-23,1,B,19281.0,X,1200.0,
